user_id,name,birthdate,national_health_card_number,cpf,unit,medical_care_date,health_condition
146,Dra. Evelyn da Paz,1994-11-17,48396172013,473.521.980-32,Unidade de saude Maria Vitória,"07 June, 2023",hipertensao
146,Dra. Evelyn da Paz,1994-11-17,48396172013,473.521.980-32,Unidade de saude Maria Vitória,2023-09-15 13:06:54.662164,ferida vascular
146,Dra. Evelyn da Paz,1994-11-17,48396172013,473.521.980-32,Unidade de saude Maria Vitória,2023-12-07 20:57:51.114227,diabetes
146,Dra. Evelyn da Paz,1994-11-17,48396172013,473.521.980-32,Unidade de saude Maria Vitória,"11 April, 2024",dengue
146,Dra. Evelyn da Paz,1994-11-17,48396172013,473.521.980-32,Unidade de saude Maria Vitória,2024-03-29 18:03:33.689650,diabetes
146,Dra. Evelyn da Paz,1994-11-17,48396172013,473.521.980-32,Unidade de saude Maria Vitória,2023-05-08 13:48:49.715513,dengue
146,Dra. Evelyn da Paz,1994-11-17,48396172013,473.521.980-32,Unidade de saude Maria Vitória,2023-09-03 21:43:40.770775,dengue
146,Dra. Evelyn da Paz,1994-11-17,48396172013,473.521.980-32,Unidade de saude Maria Vitória,2024-02-23 09:35:19.969602,ferida vascular
146,Dra. Evelyn da Paz,1994-11-17,48396172013,473.521.980-32,Unidade de saude Maria Vitória,2024-02-04 11:09:40.476176,diabetes
146,Dra. Evelyn da Paz,1994-11-17,48396172013,473.521.980-32,Unidade de saude Maria Vitória,2023-06-28 21:38:53.708741,dengue
146,Dra. Evelyn da Paz,1994-11-17,48396172013,473.521.980-32,Unidade de saude Maria Vitória,2023-05-30 08:29:03.886465,diabetes
146,Dra. Evelyn da Paz,1994-11-17,48396172013,473.521.980-32,Unidade de saude Maria Vitória,2024-01-23 20:52:47.633853,diabetes
146,Dra. Evelyn da Paz,1994-11-17,48396172013,473.521.980-32,Unidade de saude Maria Vitória,2024-02-12 02:53:20.514203,ferida vascular
146,Dra. Evelyn da Paz,1994-11-17,48396172013,473.521.980-32,Unidade de saude Maria Vitória,2023-07-15 11:50:20.809941,hipertensao
147,Sr. Augusto Peixoto,1995-10-16,63079418557,698.250.174-49,Unidade de saude Maria Vitória,2023-10-11 08:34:37.320139,diabetes
147,Sr. Augusto Peixoto,1995-10-16,63079418557,698.250.174-49,Unidade de saude Maria Vitória,2023-07-21 20:31:37.985577,diabetes
147,Sr. Augusto Peixoto,1995-10-16,63079418557,698.250.174-49,Unidade de saude Maria Vitória,2023-07-16 12:26:25.550742,diabetes
147,Sr. Augusto Peixoto,1995-10-16,63079418557,698.250.174-49,Unidade de saude Maria Vitória,2023-08-07 22:29:14.823577,ferida vascular
147,Sr. Augusto Peixoto,1995-10-16,63079418557,698.250.174-49,Unidade de saude Maria Vitória,2024-01-27 14:31:29.860850,ferida vascular
147,Sr. Augusto Peixoto,1995-10-16,63079418557,698.250.174-49,Unidade de saude Maria Vitória,2024-01-27 20:26:50.507939,ferida vascular
147,Sr. Augusto Peixoto,1995-10-16,63079418557,698.250.174-49,Unidade de saude Maria Vitória,2023-05-07 11:25:06.399604,ferida vascular
147,Sr. Augusto Peixoto,1995-10-16,63079418557,698.250.174-49,Unidade de saude Maria Vitória,2023-05-26 02:39:31.244371,hipertensao
147,Sr. Augusto Peixoto,1995-10-16,63079418557,698.250.174-49,Unidade de saude Maria Vitória,"25 May, 2023",diabetes
147,Sr. Augusto Peixoto,1995-10-16,63079418557,698.250.174-49,Unidade de saude Maria Vitória,"28 March, 2024",dengue
147,Sr. Augusto Peixoto,1995-10-16,63079418557,698.250.174-49,Unidade de saude Maria Vitória,2024-04-01 21:31:00.269668,ferida vascular
148,Miguel Carvalho,2001-04-20,63278509447,098.164.325-60,Unidade de saude Gabriela,2023-06-05 07:45:25.849801,ferida vascular
148,Miguel Carvalho,2001-04-20,63278509447,098.164.325-60,Unidade de saude Gabriela,2024-03-17 23:20:05.485767,hipertensao
148,Miguel Carvalho,2001-04-20,63278509447,098.164.325-60,Unidade de saude Gabriela,2023-12-02 20:49:07.739058,dengue
148,Miguel Carvalho,2001-04-20,63278509447,098.164.325-60,Unidade de saude Gabriela,2023-08-09 17:37:45.142305,ferida vascular
148,Miguel Carvalho,2001-04-20,63278509447,098.164.325-60,Unidade de saude Gabriela,2024-03-18,ferida vascular
148,Miguel Carvalho,2001-04-20,63278509447,098.164.325-60,Unidade de saude Gabriela,2024-02-03 11:03:54.941182,diabetes
148,Miguel Carvalho,2001-04-20,63278509447,098.164.325-60,Unidade de saude Gabriela,2023-10-05 11:23:04.629014,hipertensao
148,Miguel Carvalho,2001-04-20,63278509447,098.164.325-60,Unidade de saude Gabriela,2023-06-23 06:34:42.637284,hipertensao
148,Miguel Carvalho,2001-04-20,63278509447,098.164.325-60,Unidade de saude Gabriela,2023-09-26 20:28:07.359633,ferida vascular
148,Miguel Carvalho,2001-04-20,63278509447,098.164.325-60,Unidade de saude Gabriela,2023-12-02 22:50:24.278038,ferida vascular
148,Miguel Carvalho,2001-04-20,63278509447,098.164.325-60,Unidade de saude Gabriela,2024-04-13 06:19:59.304654,hipertensao
148,Miguel Carvalho,2001-04-20,63278509447,098.164.325-60,Unidade de saude Gabriela,2023-09-17 15:46:23.066880,diabetes
148,Miguel Carvalho,2001-04-20,63278509447,098.164.325-60,Unidade de saude Gabriela,2023-05-10 19:52:56.642278,diabetes
148,Miguel Carvalho,2001-04-20,63278509447,098.164.325-60,Unidade de saude Gabriela,2024-04-01 13:28:48.714903,dengue
148,Miguel Carvalho,2001-04-20,63278509447,098.164.325-60,Unidade de saude Gabriela,2023-09-22 01:30:37.720608,dengue
148,Miguel Carvalho,2001-04-20,63278509447,098.164.325-60,Unidade de saude Gabriela,2023-09-17 01:46:22.617165,hipertensao
148,Miguel Carvalho,2001-04-20,63278509447,098.164.325-60,Unidade de saude Gabriela,2023-10-23 03:48:03.736831,diabetes
148,Miguel Carvalho,2001-04-20,63278509447,098.164.325-60,Unidade de saude Gabriela,2024-04-09 18:45:57.228960,dengue
150,Miguel Caldeira,1999-12-16,73418502997,987.350.426-56,Unidade de saude Cecília,2023-12-14 23:00:09.666756,dengue
150,Miguel Caldeira,1999-12-16,73418502997,987.350.426-56,Unidade de saude Cecília,2024-03-09 05:05:52.400506,dengue
150,Miguel Caldeira,1999-12-16,73418502997,987.350.426-56,Unidade de saude Cecília,"22 July, 2023",ferida vascular
150,Miguel Caldeira,1999-12-16,73418502997,987.350.426-56,Unidade de saude Cecília,2023-04-27 13:16:42.239736,ferida vascular
150,Miguel Caldeira,1999-12-16,73418502997,987.350.426-56,Unidade de saude Cecília,2024-04-06 21:13:55.342531,diabetes
150,Miguel Caldeira,1999-12-16,73418502997,987.350.426-56,Unidade de saude Cecília,2024-04-14 23:44:48.781776,dengue
150,Miguel Caldeira,1999-12-16,73418502997,987.350.426-56,Unidade de saude Cecília,2024-02-11 17:31:46.685775,ferida vascular
150,Miguel Caldeira,1999-12-16,73418502997,987.350.426-56,Unidade de saude Cecília,2023-11-13,diabetes
151,Ryan Nascimento,1991-08-28,6234971580,192.387.460-87,Unidade de saude Maria Vitória,2023-12-24 19:37:46.316274,diabetes
151,Ryan Nascimento,1991-08-28,6234971580,192.387.460-87,Unidade de saude Maria Vitória,2023-09-23 08:18:06.956825,hipertensao
151,Ryan Nascimento,1991-08-28,6234971580,192.387.460-87,Unidade de saude Maria Vitória,2024-03-15,dengue
152,Lavínia Freitas,2004-07-10,18426073913,107.896.352-59,Unidade de saude Cecília,2023-11-13 01:51:43.526927,dengue
152,Lavínia Freitas,2004-07-10,18426073913,107.896.352-59,Unidade de saude Cecília,2023-09-11 00:45:58.020905,ferida vascular
152,Lavínia Freitas,2004-07-10,18426073913,107.896.352-59,Unidade de saude Cecília,"25 June, 2023",hipertensao
152,Lavínia Freitas,2004-07-10,18426073913,107.896.352-59,Unidade de saude Cecília,2023-07-21 12:26:37.000525,diabetes
152,Lavínia Freitas,2004-07-10,18426073913,107.896.352-59,Unidade de saude Cecília,2024-03-27 20:23:31.012312,diabetes
152,Lavínia Freitas,2004-07-10,18426073913,107.896.352-59,Unidade de saude Cecília,2023-11-14 18:40:42.303591,hipertensao
152,Lavínia Freitas,2004-07-10,18426073913,107.896.352-59,Unidade de saude Cecília,2023-05-06 04:48:32.069015,diabetes
152,Lavínia Freitas,2004-07-10,18426073913,107.896.352-59,Unidade de saude Cecília,2023-08-14 00:35:06.979990,ferida vascular
152,Lavínia Freitas,2004-07-10,18426073913,107.896.352-59,Unidade de saude Cecília,2024-02-18 00:55:35.531684,hipertensao
152,Lavínia Freitas,2004-07-10,18426073913,107.896.352-59,Unidade de saude Cecília,2024-03-27 15:39:50.133256,diabetes
153,Enzo Gabriel Fogaça,1990-08-14,53820167986,482.950.736-56,Unidade de saude Daniela,2023-08-01 20:08:10.138324,ferida vascular
153,Enzo Gabriel Fogaça,1990-08-14,53820167986,482.950.736-56,Unidade de saude Daniela,2024-03-21 16:57:23.393855,ferida vascular
153,Enzo Gabriel Fogaça,1990-08-14,53820167986,482.950.736-56,Unidade de saude Daniela,2023-12-04 02:21:08.087718,dengue
153,Enzo Gabriel Fogaça,1990-08-14,53820167986,482.950.736-56,Unidade de saude Daniela,2023-11-06 00:30:25.811647,dengue
153,Enzo Gabriel Fogaça,1990-08-14,53820167986,482.950.736-56,Unidade de saude Daniela,2023-12-03 10:27:40.934797,diabetes
153,Enzo Gabriel Fogaça,1990-08-14,53820167986,482.950.736-56,Unidade de saude Daniela,2024-03-31 09:37:45.642466,hipertensao
153,Enzo Gabriel Fogaça,1990-08-14,53820167986,482.950.736-56,Unidade de saude Daniela,2024-01-02,ferida vascular
153,Enzo Gabriel Fogaça,1990-08-14,53820167986,482.950.736-56,Unidade de saude Daniela,2023-12-03,hipertensao
153,Enzo Gabriel Fogaça,1990-08-14,53820167986,482.950.736-56,Unidade de saude Daniela,2024-01-13 10:50:29.576566,diabetes
153,Enzo Gabriel Fogaça,1990-08-14,53820167986,482.950.736-56,Unidade de saude Daniela,2024-04-09 19:25:02.113518,hipertensao
153,Enzo Gabriel Fogaça,1990-08-14,53820167986,482.950.736-56,Unidade de saude Daniela,"02 January, 2024",ferida vascular
153,Enzo Gabriel Fogaça,1990-08-14,53820167986,482.950.736-56,Unidade de saude Daniela,2024-03-11 07:46:25.526964,dengue
153,Enzo Gabriel Fogaça,1990-08-14,53820167986,482.950.736-56,Unidade de saude Daniela,2023-08-06 17:21:46.240890,hipertensao
154,Davi Lucca Duarte,2002-01-30,12493507860,728.156.439-28,Unidade de saude Daniela,2023-12-23 07:06:12.125732,hipertensao
154,Davi Lucca Duarte,2002-01-30,12493507860,728.156.439-28,Unidade de saude Daniela,2023-09-04 05:19:04.298365,dengue
154,Davi Lucca Duarte,2002-01-30,12493507860,728.156.439-28,Unidade de saude Daniela,2024-04-19,ferida vascular
154,Davi Lucca Duarte,2002-01-30,12493507860,728.156.439-28,Unidade de saude Daniela,2023-09-06 13:21:06.679174,diabetes
154,Davi Lucca Duarte,2002-01-30,12493507860,728.156.439-28,Unidade de saude Daniela,2024-01-08 00:55:20.116744,ferida vascular
154,Davi Lucca Duarte,2002-01-30,12493507860,728.156.439-28,Unidade de saude Daniela,2024-04-13 02:39:20.621675,diabetes
154,Davi Lucca Duarte,2002-01-30,12493507860,728.156.439-28,Unidade de saude Daniela,2024-04-06 13:47:51.939177,ferida vascular
154,Davi Lucca Duarte,2002-01-30,12493507860,728.156.439-28,Unidade de saude Daniela,2024-04-21,diabetes
154,Davi Lucca Duarte,2002-01-30,12493507860,728.156.439-28,Unidade de saude Daniela,2023-06-26 06:01:45.631307,ferida vascular
154,Davi Lucca Duarte,2002-01-30,12493507860,728.156.439-28,Unidade de saude Daniela,2023-07-18 01:10:17.511276,hipertensao
154,Davi Lucca Duarte,2002-01-30,12493507860,728.156.439-28,Unidade de saude Daniela,2024-03-01 06:53:34.624286,diabetes
154,Davi Lucca Duarte,2002-01-30,12493507860,728.156.439-28,Unidade de saude Daniela,2023-11-24 00:43:11.250863,dengue
154,Davi Lucca Duarte,2002-01-30,12493507860,728.156.439-28,Unidade de saude Daniela,"01 April, 2024",ferida vascular
154,Davi Lucca Duarte,2002-01-30,12493507860,728.156.439-28,Unidade de saude Daniela,2024-01-26 12:49:28.035052,ferida vascular
154,Davi Lucca Duarte,2002-01-30,12493507860,728.156.439-28,Unidade de saude Daniela,2024-03-15 20:42:51.954421,dengue
155,Laís Cunha,1976-07-14,78105923432,936.285.417-19,Unidade de saude Daniela,2024-01-28 01:46:41.752641,diabetes
155,Laís Cunha,1976-07-14,78105923432,936.285.417-19,Unidade de saude Daniela,2023-07-04 01:27:17.823391,ferida vascular
155,Laís Cunha,1976-07-14,78105923432,936.285.417-19,Unidade de saude Daniela,"29 December, 2023",ferida vascular
155,Laís Cunha,1976-07-14,78105923432,936.285.417-19,Unidade de saude Daniela,2024-01-03 04:54:01.950083,diabetes
155,Laís Cunha,1976-07-14,78105923432,936.285.417-19,Unidade de saude Daniela,2023-09-23 13:45:20.261092,ferida vascular
155,Laís Cunha,1976-07-14,78105923432,936.285.417-19,Unidade de saude Daniela,2024-02-29 03:09:39.183861,dengue
155,Laís Cunha,1976-07-14,78105923432,936.285.417-19,Unidade de saude Daniela,2023-09-24,diabetes
155,Laís Cunha,1976-07-14,78105923432,936.285.417-19,Unidade de saude Daniela,2024-01-08 01:53:04.814512,hipertensao
155,Laís Cunha,1976-07-14,78105923432,936.285.417-19,Unidade de saude Daniela,2023-08-23 21:14:44.340128,ferida vascular
155,Laís Cunha,1976-07-14,78105923432,936.285.417-19,Unidade de saude Daniela,2024-02-24 03:59:58.981586,dengue
155,Laís Cunha,1976-07-14,78105923432,936.285.417-19,Unidade de saude Daniela,2023-06-10,dengue
156,Fernando Costela,2002-01-25,16840327507,207.461.958-85,Unidade de saude Daniela,2023-04-26 09:48:33.265406,ferida vascular
156,Fernando Costela,2002-01-25,16840327507,207.461.958-85,Unidade de saude Daniela,2023-08-21,ferida vascular
156,Fernando Costela,2002-01-25,16840327507,207.461.958-85,Unidade de saude Daniela,"03 May, 2023",hipertensao
156,Fernando Costela,2002-01-25,16840327507,207.461.958-85,Unidade de saude Daniela,2024-02-13 15:22:43.364954,dengue
156,Fernando Costela,2002-01-25,16840327507,207.461.958-85,Unidade de saude Daniela,2023-05-25 21:17:20.258619,hipertensao
156,Fernando Costela,2002-01-25,16840327507,207.461.958-85,Unidade de saude Daniela,2023-04-29 19:56:49.073709,ferida vascular
156,Fernando Costela,2002-01-25,16840327507,207.461.958-85,Unidade de saude Daniela,"19 July, 2023",ferida vascular
156,Fernando Costela,2002-01-25,16840327507,207.461.958-85,Unidade de saude Daniela,"03 July, 2023",hipertensao
156,Fernando Costela,2002-01-25,16840327507,207.461.958-85,Unidade de saude Daniela,2024-04-04 18:10:12.081225,diabetes
156,Fernando Costela,2002-01-25,16840327507,207.461.958-85,Unidade de saude Daniela,2024-03-07,hipertensao
156,Fernando Costela,2002-01-25,16840327507,207.461.958-85,Unidade de saude Daniela,2023-08-26 10:32:04.633165,diabetes
158,Maria Fernanda Alves,2008-07-23,3978452600,480.675.921-01,Unidade de saude Maria Vitória,2024-02-15 12:04:32.716997,ferida vascular
158,Maria Fernanda Alves,2008-07-23,3978452600,480.675.921-01,Unidade de saude Maria Vitória,"04 December, 2023",hipertensao
158,Maria Fernanda Alves,2008-07-23,3978452600,480.675.921-01,Unidade de saude Maria Vitória,2023-10-07 21:43:10.932243,diabetes
158,Maria Fernanda Alves,2008-07-23,3978452600,480.675.921-01,Unidade de saude Maria Vitória,2023-09-09,diabetes
158,Maria Fernanda Alves,2008-07-23,3978452600,480.675.921-01,Unidade de saude Maria Vitória,2023-05-06 15:18:08.211959,dengue
158,Maria Fernanda Alves,2008-07-23,3978452600,480.675.921-01,Unidade de saude Maria Vitória,2023-09-12 02:46:59.049227,diabetes
158,Maria Fernanda Alves,2008-07-23,3978452600,480.675.921-01,Unidade de saude Maria Vitória,2024-04-15 04:09:38.951276,dengue
158,Maria Fernanda Alves,2008-07-23,3978452600,480.675.921-01,Unidade de saude Maria Vitória,2024-01-16 22:42:02.116946,diabetes
158,Maria Fernanda Alves,2008-07-23,3978452600,480.675.921-01,Unidade de saude Maria Vitória,2023-08-04 04:38:43.472310,hipertensao
158,Maria Fernanda Alves,2008-07-23,3978452600,480.675.921-01,Unidade de saude Maria Vitória,2024-04-02 06:05:06.143979,diabetes
158,Maria Fernanda Alves,2008-07-23,3978452600,480.675.921-01,Unidade de saude Maria Vitória,2023-05-26 09:34:48.064572,diabetes
158,Maria Fernanda Alves,2008-07-23,3978452600,480.675.921-01,Unidade de saude Maria Vitória,2024-03-03 23:33:39.811134,hipertensao
158,Maria Fernanda Alves,2008-07-23,3978452600,480.675.921-01,Unidade de saude Maria Vitória,2023-09-17 19:24:43.493533,hipertensao
158,Maria Fernanda Alves,2008-07-23,3978452600,480.675.921-01,Unidade de saude Maria Vitória,2024-01-22 23:31:02.391244,dengue
158,Maria Fernanda Alves,2008-07-23,3978452600,480.675.921-01,Unidade de saude Maria Vitória,2023-12-14 11:18:52.094463,diabetes
158,Maria Fernanda Alves,2008-07-23,3978452600,480.675.921-01,Unidade de saude Maria Vitória,"15 August, 2023",hipertensao
158,Maria Fernanda Alves,2008-07-23,3978452600,480.675.921-01,Unidade de saude Maria Vitória,2024-01-22 17:07:38.772932,diabetes
158,Maria Fernanda Alves,2008-07-23,3978452600,480.675.921-01,Unidade de saude Maria Vitória,2024-02-04 05:22:31.387825,hipertensao
159,Gabriela Rodrigues,1977-06-19,41325698024,148.963.720-69,Unidade de saude Daniela,2023-06-18,hipertensao
159,Gabriela Rodrigues,1977-06-19,41325698024,148.963.720-69,Unidade de saude Daniela,2023-09-24 16:31:01.066817,hipertensao
159,Gabriela Rodrigues,1977-06-19,41325698024,148.963.720-69,Unidade de saude Daniela,"10 June, 2023",dengue
159,Gabriela Rodrigues,1977-06-19,41325698024,148.963.720-69,Unidade de saude Daniela,2023-11-24 06:51:57.184788,hipertensao
159,Gabriela Rodrigues,1977-06-19,41325698024,148.963.720-69,Unidade de saude Daniela,2024-04-22 14:41:24.140361,hipertensao
159,Gabriela Rodrigues,1977-06-19,41325698024,148.963.720-69,Unidade de saude Daniela,2023-12-14 00:43:42.042148,dengue
159,Gabriela Rodrigues,1977-06-19,41325698024,148.963.720-69,Unidade de saude Daniela,2023-09-24 10:00:54.220475,hipertensao
159,Gabriela Rodrigues,1977-06-19,41325698024,148.963.720-69,Unidade de saude Daniela,2023-10-25,diabetes
159,Gabriela Rodrigues,1977-06-19,41325698024,148.963.720-69,Unidade de saude Daniela,"10 December, 2023",dengue
159,Gabriela Rodrigues,1977-06-19,41325698024,148.963.720-69,Unidade de saude Daniela,2023-06-06 18:51:22.154623,hipertensao
159,Gabriela Rodrigues,1977-06-19,41325698024,148.963.720-69,Unidade de saude Daniela,"30 November, 2023",hipertensao
160,Gustavo Mendes,2001-08-20,34972816031,423.798.610-13,Unidade de saude Cecília,2023-11-26 19:11:14.359231,ferida vascular
160,Gustavo Mendes,2001-08-20,34972816031,423.798.610-13,Unidade de saude Cecília,2024-03-05 05:20:26.976897,ferida vascular
160,Gustavo Mendes,2001-08-20,34972816031,423.798.610-13,Unidade de saude Cecília,2023-09-29 21:26:11.443298,ferida vascular
161,Sr. Yuri Campos,2008-06-13,92815073404,416.238.795-82,Unidade de saude Milena,2023-07-22 15:01:32.037780,dengue
161,Sr. Yuri Campos,2008-06-13,92815073404,416.238.795-82,Unidade de saude Milena,2023-07-09 04:14:52.023522,dengue
161,Sr. Yuri Campos,2008-06-13,92815073404,416.238.795-82,Unidade de saude Milena,"17 October, 2023",diabetes
161,Sr. Yuri Campos,2008-06-13,92815073404,416.238.795-82,Unidade de saude Milena,"25 March, 2024",diabetes
161,Sr. Yuri Campos,2008-06-13,92815073404,416.238.795-82,Unidade de saude Milena,2023-12-11 03:05:22.029145,dengue
161,Sr. Yuri Campos,2008-06-13,92815073404,416.238.795-82,Unidade de saude Milena,2024-02-21 01:40:54.249375,ferida vascular
161,Sr. Yuri Campos,2008-06-13,92815073404,416.238.795-82,Unidade de saude Milena,"05 January, 2024",dengue
